Date,Price,Open,High,Low,Vol.,Change %
04/29/2025,112.56,110.39,112.78,109.55,37.77M,1.37%
04/28/2025,111.04,110,111.4,108.26,38.31M,0.80%
04/25/2025,110.15,109.7,110.68,109.1,39.50M,0.42%
04/24/2025,109.69,104.8,110.1,104.7,63.82M,4.50%
04/23/2025,104.96,104.72,106.13,103.2,64.72M,0.89%
04/22/2025,104.03,100.53,106.5,100.45,93.69M,5.31%
04/21/2025,98.79,98.44,101.9,97.31,97.76M,1.53%
04/17/2025,97.3,96.9,98.47,95.6,88.94M,1.19%
04/16/2025,96.16,97.63,98.12,94.92,60.66M,-1.50%
04/15/2025,97.63,95,99.34,94.8,77.12M,4.83%
04/14/2025,93.13,93.27,94.9,91.95,40.36M,1.41%
04/11/2025,91.83,92,94.49,90.67,40.74M,-0.31%
04/10/2025,92.12,93.19,94.12,89.4,51.30M,-2.57%
04/09/2025,94.55,85.59,95.14,85.44,74.98M,8.62%
04/08/2025,87.04,91.24,92.24,85.77,56.25M,0.30%
04/07/2025,86.78,82.78,90.67,82.11,66.57M,1.40%
04/04/2025,85.59,89.65,90.66,85.39,67.99M,-6.67%
04/03/2025,91.71,90.18,94.66,90.05,58.65M,-1.97%
04/02/2025,93.55,92.3,94.95,91.61,32.57M,0.77%
04/01/2025,92.84,92.75,93.23,91.15,35.20M,-0.45%
03/31/2025,93.25,92.05,93.45,90.06,46.34M,-0.14%
03/28/2025,93.39,97.2,97.5,92.92,44.23M,-4.39%
03/27/2025,97.67,97.42,98.9,96.64,30.47M,0.63%
03/26/2025,97.07,99.38,99.68,96.63,35.35M,-2.67%
03/25/2025,99.73,97.82,99.87,97.71,37.82M,2.60%
03/24/2025,97.2,96.97,97.7,95.15,46.78M,1.22%
03/21/2025,96.03,94.16,96.37,94.1,59.05M,0.99%
03/20/2025,95.08,95,96.7,94.55,44.66M,-0.90%
03/19/2025,95.95,93.58,96.8,92.4,66.62M,3.17%
03/18/2025,93,94,94.82,91.63,60.09M,-2.11%
03/17/2025,95,94,96.76,93.44,75.43M,3.49%
03/14/2025,91.8,90.15,91.96,90.1,52.01M,3.13%
03/13/2025,89.02,91.3,92.19,88.75,50.02M,-3.21%
03/12/2025,91.97,91.46,92.72,90.1,68.66M,2.75%
03/11/2025,89.51,86.74,91.07,86.6,73.99M,3.28%
03/10/2025,86.67,87.51,88.13,85.45,69.95M,-2.74%
03/07/2025,89.11,89.76,90.49,85.81,77.37M,-1.68%
03/06/2025,90.64,97.3,97.37,89.9,78.53M,-8.53%
03/05/2025,99.09,97.36,99.56,96.95,38.08M,1.89%
03/04/2025,97.26,97.16,98.63,94.82,43.93M,-0.12%
03/03/2025,97.37,98.3,99.49,96.48,39.07M,-0.70%
02/28/2025,98.06,96.96,98.23,95.82,47.17M,1.82%
02/27/2025,96.31,99.5,100.07,96.18,37.67M,-2.73%
02/26/2025,99.01,97.76,100.09,97.69,33.97M,1.31%
02/25/2025,97.72,98.94,99.44,95.5,47.38M,-1.14%
02/24/2025,98.85,100.8,101.52,98.45,44.26M,-1.46%
02/21/2025,100.32,102.94,103.24,99.94,37.39M,-2.09%
02/20/2025,102.45,104.2,104.5,101.56,31.12M,-1.80%
02/19/2025,104.33,103.52,104.5,102.45,26.00M,0.72%
02/18/2025,103.58,106,106.2,102.37,42.29M,-2.15%
02/14/2025,105.86,104.5,106.45,104.17,31.45M,1.43%
02/13/2025,104.37,102.66,104.6,102.51,34.76M,1.59%
02/12/2025,102.73,100.55,102.77,99.83,33.89M,1.91%
02/11/2025,100.81,102.08,102.27,100.29,33.32M,-1.90%
02/10/2025,102.76,102.31,103.29,101.59,32.97M,1.35%
02/07/2025,101.39,101.7,102.78,100.57,32.13M,-0.17%
02/06/2025,101.57,100.79,101.64,100.26,31.34M,0.45%
02/05/2025,101.11,98.77,101.18,98.67,39.98M,1.63%
02/04/2025,99.49,98.05,100.8,97.85,60.00M,1.63%
02/03/2025,97.89,97.3,98.77,96.44,37.24M,0.22%
01/31/2025,97.68,97.4,99.03,97.4,36.19M,0.36%
01/30/2025,97.32,98.68,99.46,97,38.68M,-0.50%
01/29/2025,97.82,98,98.76,96.82,29.31M,0.65%
01/28/2025,97.18,96.67,97.79,95.73,34.34M,-0.01%
01/27/2025,97.19,97.11,98.23,96.03,46.34M,-0.58%
01/24/2025,97.76,98.44,98.63,96.77,45.50M,-0.74%
01/23/2025,98.49,95.78,98.5,95.39,77.52M,3.24%
01/22/2025,95.4,99.8,99.9,95.08,142.73M,9.69%
01/21/2025,86.97,86.35,91.64,85.47,98.51M,1.35%
01/17/2025,85.81,85.98,86.5,85.21,36.18M,1.87%
01/16/2025,84.24,86.1,86.9,84.2,40.29M,-0.69%
01/15/2025,84.83,83.64,85.08,83.04,31.81M,2.40%
01/14/2025,82.84,84.32,84.49,82.35,30.38M,-1.41%
01/13/2025,84.03,83.15,84.71,82.91,30.25M,0.31%
01/10/2025,83.77,86.64,86.64,83.44,48.03M,-4.26%
01/08/2025,87.5,88,88.62,87.3,23.48M,-0.48%
01/07/2025,87.92,87.94,88.8,86.91,26.50M,-0.29%
01/06/2025,88.18,88.88,89.28,87.17,34.58M,0.08%
01/03/2025,88.11,89.31,89.88,87.99,29.70M,-0.64%
01/02/2025,88.67,89.55,89.86,87.7,23.16M,-0.51%
12/31/2024,89.13,90.18,90.27,88.95,18.76M,-1.01%
12/30/2024,90.04,89.45,90.82,88.97,22.03M,-0.78%
12/27/2024,90.75,91.6,91.81,89.45,32.26M,-1.80%
12/26/2024,92.41,92.84,93.05,91.53,23.42M,-0.86%
12/24/2024,93.21,91.5,93.58,91.17,23.20M,2.27%
12/23/2024,91.14,91.34,91.5,89.91,23.39M,0.26%
12/20/2024,90.9,89.32,91.99,89.05,45.31M,0.78%
12/19/2024,90.2,90.82,91.26,89.9,28.16M,1.40%
12/18/2024,88.96,91.91,92.24,88.66,29.38M,-3.22%
12/17/2024,91.91,92.15,92.85,91.64,24.59M,-0.21%
12/16/2024,92.11,92.39,92.89,91.95,26.75M,0.24%
12/13/2024,91.89,91.68,92.56,90.96,24.86M,-0.72%
12/12/2024,92.56,93.33,93.41,92.26,24.86M,-1.18%
12/11/2024,93.66,92.47,94.18,92.31,35.02M,2.54%
12/10/2024,91.33,91.38,92.29,90.96,23.89M,-0.04%
12/09/2024,91.37,92.8,93.03,90.26,33.50M,-2.25%
12/06/2024,93.47,91.52,93.53,91.27,29.55M,1.84%
12/05/2024,91.79,91.79,92.7,91.11,28.35M,0.75%
12/04/2024,91.11,89.81,91.6,89.81,26.90M,0.99%
12/03/2024,90.22,89.44,90.27,88.8,24.02M,0.49%
12/02/2024,89.77,88.75,90.23,88.41,23.89M,1.23%
11/29/2024,88.68,88.22,89.24,87.67,20.27M,1.08%
11/27/2024,87.73,87.21,88.1,85.89,25.78M,0.54%
11/26/2024,87.26,86.75,88.64,86.73,31.38M,0.81%
11/25/2024,86.56,90.21,90.21,86.42,60.14M,-3.59%
11/22/2024,89.78,89.6,90.6,89.3,32.14M,0.03%
11/21/2024,89.75,88.39,90.8,87.72,45.11M,1.54%
11/20/2024,88.39,88,89.06,86.84,40.94M,1.44%
11/19/2024,87.13,83.97,87.45,83.92,38.14M,2.87%
11/18/2024,84.71,81.55,84.85,80.93,40.84M,2.80%
11/15/2024,82.4,83.2,83.2,81.65,36.74M,-1.59%
11/14/2024,83.73,83.37,84.1,83,30.38M,0.82%
11/13/2024,83.05,82.26,83.7,82.05,27.68M,1.34%
11/12/2024,81.95,80.75,82.04,80.38,28.14M,1.75%
11/11/2024,80.54,79.59,80.68,79.56,23.99M,1.31%
11/08/2024,79.5,79.74,79.91,78.86,19.11M,-0.19%
11/07/2024,79.65,78.14,79.82,77.99,32.95M,2.09%
11/06/2024,78.02,77.15,78.15,75.74,36.91M,2.13%
11/05/2024,76.39,75.74,76.75,75.63,22.01M,1.11%
11/04/2024,75.55,75.31,76.25,74.97,19.02M,-0.08%
11/01/2024,75.61,75.35,76.38,74.78,29.97M,0.01%
10/31/2024,75.6,75.39,76.08,75.22,30.58M,0.30%
10/30/2024,75.37,75.81,75.98,75.23,17.22M,-0.75%
10/29/2024,75.94,75.11,76.39,74.8,36.60M,1.38%
10/28/2024,74.91,75.87,75.87,74.79,28.62M,-0.74%
10/25/2024,75.47,75.62,76.85,75.35,28.19M,0.02%
10/24/2024,75.46,75.2,75.58,74.63,26.43M,0.70%
10/23/2024,74.93,76.28,76.38,74.43,37.49M,-1.96%
10/22/2024,76.42,76.53,76.97,76.11,29.87M,-1.01%
10/21/2024,77.21,76.58,77.3,75.66,60.57M,1.07%
10/18/2024,76.39,73.76,76.63,73.62,159.74M,11.09%
10/17/2024,68.76,70.43,70.44,67.79,89.27M,-2.04%
10/16/2024,70.2,70.34,70.56,69.78,24.94M,-0.56%
10/15/2024,70.6,71.25,71.34,69.98,29.33M,-0.98%
10/14/2024,71.3,72.5,72.66,71.13,27.97M,-1.35%
10/11/2024,72.28,73.49,73.6,72.12,23.00M,-1.03%
10/10/2024,73.03,72.33,73.39,72.25,27.68M,0.39%
10/09/2024,72.74,71.93,72.86,71.89,19.81M,0.79%
10/08/2024,72.18,70.39,72.51,70.35,31.87M,2.83%
10/07/2024,70.19,71.48,71.59,69.64,33.61M,-2.47%
10/04/2024,71.97,71.33,72.1,70.88,22.30M,1.83%
10/03/2024,70.68,70.43,70.88,70,22.56M,-0.60%
10/02/2024,71.11,70.61,71.62,70.47,17.58M,0.70%
10/01/2024,70.61,71.36,71.78,69.86,28.13M,-0.44%
09/30/2024,70.93,70.7,71.12,70.28,17.12M,0.27%
09/27/2024,70.74,70.84,71.07,70.13,23.96M,-0.57%
09/26/2024,71.14,72.47,72.53,70.17,28.33M,-1.40%
09/25/2024,72.16,72.1,72.51,71.62,22.60M,-0.10%
09/24/2024,72.23,70.66,72.24,70.44,35.66M,2.39%
09/23/2024,70.54,70.24,71.22,69.92,32.24M,0.62%
09/20/2024,70.1,70.56,70.67,69.63,39.98M,-0.47%
09/19/2024,70.43,70.5,71.57,69.54,42.28M,2.01%
09/18/2024,69.05,70.75,70.75,68.8,29.84M,-2.33%
09/17/2024,70.69,70.08,70.76,69.84,22.99M,1.49%
09/16/2024,69.65,70,70.3,68.86,18.44M,-0.08%
09/13/2024,69.71,68,69.96,68,22.76M,1.49%
09/12/2024,68.68,68.49,69.49,68.22,25.88M,0.78%
09/11/2024,68.15,67.75,68.3,66.08,23.92M,1.17%
09/10/2024,67.36,67.69,68.06,66.58,20.79M,-0.27%
09/09/2024,67.54,67.4,68.35,67.21,26.83M,1.45%
09/06/2024,66.58,68.19,68.32,66.23,29.91M,-2.61%
09/05/2024,68.36,67.31,68.73,67.19,18.10M,0.58%
09/04/2024,67.97,67.33,68.46,67.31,17.85M,0.65%
09/03/2024,67.53,70.01,70.39,67.1,31.61M,-3.71%
08/30/2024,70.14,70.04,70.19,68.82,32.67M,1.28%
08/29/2024,69.25,69,69.98,68.61,21.87M,1.26%
08/28/2024,68.38,69.58,69.67,67.71,24.31M,-1.71%
